User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Julia Parker","Rowena Reynolds",Carer,"2021-12-04 02:16:13",342,Incoming,44
"Julia Parker","Andy Rose",Carer,"2021-12-10 01:38:11",915,Outgoing,36
"Julia Parker","Jackson Ward",Nurse,"2021-12-15 10:01:04",595,Outgoing,46
"Julia Parker","Ella Johnson",Nurse,"2021-12-28 07:50:15",765,Incoming,18
"Julia Parker","Gordon Collins",Nurse,"2021-12-13 11:39:41",67,Incoming,86
"Julia Parker","Mark Davis",Nurse,"2021-11-27 09:35:27",437,Outgoing,1
"Julia Parker","Alice Lloyd",Carer,"2021-11-07 07:26:06",151,Incoming,18
"Julia Parker","Wayne James",Nurse,"2021-11-12 02:56:18",909,Incoming,81
"Julia Parker","James Simpson",Carer,"2021-12-16 06:19:40",532,Incoming,38
"Julia Parker","Alice Lloyd",Carer,"2021-12-05 02:22:52",795,Incoming,41
"Julia Parker","Andrew Wood",Carer,"2021-12-21 12:07:56",561,Outgoing,76
"Julia Parker","Grant Gray",Nurse,"2022-01-02 11:50:23",454,Outgoing,57
"Julia Parker","Matthew Walker",Carer,"2021-12-27 10:56:07",742,Incoming,77
"Julia Parker","Louis Powell",Nurse,"2021-11-05 04:49:10",834,Incoming,56
"Julia Parker","Darren Wilson",Carer,"2021-12-17 12:15:51",419,Outgoing,61
"Julia Parker","Mandy Parker",Carer,"2021-12-11 07:04:42",322,Incoming,71
"Julia Parker","Holly Morris",Carer,"2021-12-12 12:15:44",940,Outgoing,42
"Julia Parker","Wayne James",Nurse,"2021-11-07 08:26:02",843,Outgoing,69
"Julia Parker","Tim Marshall",Nurse,"2021-11-17 06:09:03",282,Incoming,86
"Julia Parker","Lily Richards",Carer,"2021-12-03 06:25:38",306,Outgoing,38
"Julia Parker","Greg Murphy",Nurse,"2021-11-08 05:33:16",510,Outgoing,33
"Julia Parker","Rowena Reynolds",Carer,"2021-12-30 01:29:37",380,Outgoing,75
"Julia Parker","Adam Ross",Carer,"2021-12-06 03:41:39",570,Incoming,29
"Julia Parker","Ashley Miller",Nurse,"2021-12-20 09:24:32",434,Incoming,73
"Julia Parker","Louis Powell",Nurse,"2021-12-02 07:53:42",113,Incoming,45
"Julia Parker","Ruth Bailey",Carer,"2021-12-12 08:55:20",950,Outgoing,95
"Julia Parker","Lily Richards",Carer,"2021-11-15 03:10:06",646,Incoming,70
"Julia Parker","Ashley Miller",Nurse,"2021-12-31 03:57:23",915,Outgoing,28
"Julia Parker","Adrian Turner",Carer,"2021-11-18 03:44:36",610,Outgoing,19
"Julia Parker","Brandon King",Carer,"2021-11-11 06:00:49",665,Incoming,8
"Julia Parker","Greg Murphy",Nurse,"2021-11-28 03:48:47",840,Outgoing,7
"Julia Parker","Melissa Chapman",Carer,"2021-12-12 05:58:59",203,Outgoing,1
"Julia Parker","Gordon Collins",Nurse,"2021-12-15 03:16:31",69,Incoming,49
"Julia Parker","Matthew Walker",Carer,"2021-11-29 01:01:24",741,Outgoing,44
"Julia Parker","Rowena Reynolds",Carer,"2021-11-30 08:28:45",730,Incoming,43
"Julia Parker","Lizzie Murphy",Nurse,"2021-11-27 04:41:27",528,Outgoing,33
"Julia Parker","Jackson Ward",Nurse,"2021-11-10 01:53:27",674,Incoming,27
"Julia Parker","Rachel Davies",Carer,"2021-12-31 10:03:43",103,Outgoing,53
"Julia Parker","Aaron Morris",Carer,"2021-12-29 05:29:18",363,Outgoing,6
"Julia Parker","Florence Stevens",Nurse,"2021-12-08 12:44:33",174,Incoming,67
"Julia Parker","Ellie Simpson",Carer,"2021-11-22 11:57:54",312,Outgoing,26
"Julia Parker","Tara Patel",Carer,"2021-12-26 09:36:26",796,Outgoing,32
"Julia Parker","Kelly Graham",Nurse,"2021-11-24 02:58:13",864,Incoming,80
"Julia Parker","Gordon Collins",Nurse,"2021-12-05 04:19:57",606,Outgoing,54
"Julia Parker","James Simpson",Carer,"2021-11-26 05:24:51",62,Incoming,17
"Julia Parker","Florence Lee",Carer,"2021-12-31 12:42:52",66,Outgoing,61
"Julia Parker","Toby Russell",Nurse,"2021-11-09 07:14:45",570,Incoming,22
"Julia Parker","Charles Bennett",Nurse,"2021-12-04 07:12:39",354,Outgoing,6
"Julia Parker","Ashley Miller",Nurse,"2021-12-29 04:33:00",300,Incoming,85
"Julia Parker","Noah Marshall",Carer,"2021-12-26 08:18:19",422,Outgoing,49
"Julia Parker","Louis Powell",Nurse,"2021-12-13 11:37:07",847,Incoming,12
"Julia Parker","Alfie Kennedy",Nurse,"2021-12-02 02:54:09",306,Incoming,80
"Julia Parker","Craig Cox",Nurse,"2021-11-04 10:43:39",143,Outgoing,47
"Julia Parker","Ashley Miller",Nurse,"2021-12-27 07:49:29",212,Incoming,48
"Julia Parker","Layla Edwards",Nurse,"2021-11-27 05:06:52",181,Incoming,22
"Julia Parker","Amy Graham",Carer,"2021-11-21 12:43:12",425,Incoming,8
"Julia Parker","Maisie Robinson",Nurse,"2021-12-08 10:55:14",295,Incoming,44
"Julia Parker","Alfie Kennedy",Nurse,"2021-12-17 10:40:03",49,Outgoing,7
"Julia Parker","Wayne James",Nurse,"2021-12-30 06:47:26",214,Outgoing,66
"Julia Parker","Candice Holmes",Nurse,"2021-12-11 01:33:11",550,Outgoing,81
"Julia Parker","Wendy Saunders",Nurse,"2021-11-11 01:29:38",496,Incoming,24
"Julia Parker","Rachel Davies",Carer,"2021-12-21 11:49:49",893,Outgoing,54
"Julia Parker","Ashley Miller",Nurse,"2021-12-27 03:14:38",201,Outgoing,16
"Julia Parker","Christian Anderson",Carer,"2021-12-30 04:13:33",238,Outgoing,86
"Julia Parker","Damien Wright",Nurse,"2021-11-24 11:23:57",658,Outgoing,11
"Julia Parker","Brandon Baker",Carer,"2021-12-10 05:42:43",779,Outgoing,67
"Julia Parker","Wendy Saunders",Nurse,"2021-12-08 02:29:58",436,Incoming,12
"Julia Parker","Jake Reid",Nurse,"2021-12-18 04:54:36",596,Incoming,100
"Julia Parker","Alfie Kennedy",Nurse,"2021-11-11 12:46:37",593,Incoming,74
"Julia Parker","Chloe Wright",Carer,"2021-12-16 12:07:31",16,Incoming,90
"Julia Parker","Ruth Bailey",Carer,"2021-12-29 08:34:43",889,Incoming,75
"Julia Parker","Candice Holmes",Nurse,"2021-12-01 09:24:35",901,Outgoing,23
"Julia Parker","Lilly Smith",Carer,"2021-11-17 01:05:23",750,Outgoing,44
"Julia Parker","Paula Anderson",Carer,"2021-11-08 09:02:13",383,Incoming,39
"Julia Parker","Andy Rose",Carer,"2021-12-02 04:58:18",552,Outgoing,31
"Julia Parker","Matthew Walker",Carer,"2021-12-11 07:41:04",650,Incoming,40
"Julia Parker","Amy Graham",Carer,"2021-11-10 02:17:12",434,Outgoing,90
"Julia Parker","Reece Mitchell",Nurse,"2021-11-18 08:37:38",334,Outgoing,17
"Julia Parker","Philip Watson",Nurse,"2021-12-07 03:01:48",836,Outgoing,33
"Julia Parker","Brandon King",Carer,"2021-12-10 06:33:09",184,Outgoing,3
"Julia Parker","Lexi Cox",Nurse,"2021-11-13 12:28:22",863,Outgoing,62
"Julia Parker","Stephen Ellis",Nurse,"2021-12-11 08:52:05",373,Incoming,78
"Julia Parker","Ethan Hughes",Nurse,"2021-12-12 06:38:42",774,Outgoing,41
"Julia Parker","Zoe Powell",Nurse,"2021-12-02 06:10:43",718,Outgoing,62
"Julia Parker","Florence Stevens",Nurse,"2021-11-26 06:00:57",4,Outgoing,86
"Julia Parker","Harrison Davis",Nurse,"2021-12-17 10:12:49",737,Outgoing,60
"Julia Parker","Gordon Collins",Nurse,"2021-11-18 12:01:14",643,Incoming,74
"Julia Parker","Noah Marshall",Carer,"2021-11-08 09:33:53",535,Incoming,33
"Julia Parker","Matthew Walker",Carer,"2021-12-15 07:11:55",724,Outgoing,13
"Julia Parker","Amy Graham",Carer,"2021-11-22 09:32:45",690,Outgoing,43
"Julia Parker","Ashley Holmes",Carer,"2021-11-14 02:48:30",554,Outgoing,14
"Julia Parker","Mark Davis",Nurse,"2021-11-04 09:59:04",336,Incoming,20
"Julia Parker","Lewis Ellis",Nurse,"2021-12-31 07:47:26",908,Outgoing,86
"Julia Parker","Greg Murphy",Nurse,"2021-11-21 03:51:54",544,Incoming,80
"Julia Parker","Aaron Morris",Carer,"2021-12-18 06:29:50",524,Incoming,73
"Julia Parker","Naomi Khan",Nurse,"2021-11-08 06:39:14",488,Incoming,79
"Julia Parker","Christian Anderson",Carer,"2021-12-16 12:43:30",575,Outgoing,53
"Julia Parker","Florence Lee",Carer,"2021-11-15 07:34:09",879,Outgoing,21
"Julia Parker","Alan Miller",Carer,"2021-11-11 07:21:05",902,Incoming,56
"Julia Parker","Philip Watson",Nurse,"2021-11-30 04:33:33",601,Outgoing,16
"Julia Parker","Andrew Wood",Carer,"2021-12-04 03:57:19",962,Outgoing,18
"Julia Parker","Kelly Graham",Nurse,"2021-11-17 04:04:28",123,Outgoing,26
"Julia Parker","Ashley Holmes",Carer,"2021-12-14 12:07:45",641,Incoming,52
"Julia Parker","Dominic Marshall",Nurse,"2021-11-20 08:15:28",775,Outgoing,41
"Julia Parker","Jade Ellis",Carer,"2021-11-08 12:12:18",831,Incoming,51
"Julia Parker","Adrian Turner",Carer,"2021-11-28 04:04:05",784,Outgoing,75
"Julia Parker","Aaron Morris",Carer,"2022-01-01 05:31:06",595,Incoming,32
"Julia Parker","Reece Mitchell",Nurse,"2021-12-28 03:08:10",836,Outgoing,27
"Julia Parker","Maisie Robinson",Nurse,"2021-12-09 03:57:33",750,Outgoing,59
"Julia Parker","Paula Anderson",Carer,"2021-11-30 12:31:57",729,Incoming,66
"Julia Parker","Ethan Hughes",Nurse,"2021-12-29 08:53:11",809,Outgoing,59
"Julia Parker","Amy Graham",Carer,"2021-12-04 06:04:26",152,Incoming,21
"Julia Parker","Alfie Kennedy",Nurse,"2021-11-12 07:43:23",736,Outgoing,93
"Julia Parker","Rachel Davies",Carer,"2021-12-04 04:48:01",359,Outgoing,49
"Julia Parker","Adam Ross",Carer,"2021-12-09 11:32:21",727,Outgoing,81
"Julia Parker","James Simpson",Carer,"2021-12-24 02:42:34",391,Outgoing,84
"Julia Parker","Bradley Saunders",Carer,"2021-11-17 04:31:42",285,Incoming,72
"Julia Parker","Candice Campbell",Nurse,"2021-12-10 06:51:48",225,Incoming,49
"Julia Parker","Isabella Davies",Nurse,"2021-12-20 11:41:08",725,Incoming,40
"Julia Parker","Grant Gray",Nurse,"2021-11-18 03:00:35",770,Incoming,44
"Julia Parker","Ashley Miller",Nurse,"2021-11-28 08:49:05",221,Outgoing,93
"Julia Parker","Stacey Cox",Nurse,"2021-12-16 11:38:41",126,Incoming,75
"Julia Parker","Dennis Allen",Nurse,"2021-12-10 01:45:20",538,Outgoing,35
"Julia Parker","Charles Bennett",Nurse,"2021-11-23 10:45:41",293,Outgoing,51
"Julia Parker","Jackson Ward",Nurse,"2021-11-22 08:10:46",47,Outgoing,15
"Julia Parker","Tanya Wilkinson",Carer,"2021-12-10 01:03:00",115,Outgoing,20
"Julia Parker","Gordon Collins",Nurse,"2021-12-10 02:31:32",924,Incoming,5
"Julia Parker","William Butler",Nurse,"2021-12-11 08:04:35",125,Incoming,11
"Julia Parker","Noah Marshall",Carer,"2021-12-10 02:19:40",431,Incoming,11
"Julia Parker","Lily Richards",Carer,"2021-11-21 02:17:10",278,Incoming,42
"Julia Parker","Harley Anderson",Nurse,"2021-11-20 06:12:40",219,Outgoing,64
"Julia Parker","James Simpson",Carer,"2021-12-15 07:03:29",454,Outgoing,0
"Julia Parker","Andrew Wood",Carer,"2021-11-27 11:55:37",407,Incoming,18
"Julia Parker","Harrison Davis",Nurse,"2021-11-12 04:33:45",478,Incoming,29
"Julia Parker","Molly Edwards",Nurse,"2021-11-30 07:40:59",23,Outgoing,33
"Julia Parker","Lilly Smith",Carer,"2021-12-07 03:22:13",642,Outgoing,53
"Julia Parker","Wayne James",Nurse,"2021-12-23 05:53:56",383,Incoming,56
"Julia Parker","Yvette King",Nurse,"2021-11-07 12:13:00",708,Outgoing,21
"Julia Parker","Bradley Saunders",Carer,"2021-11-22 07:12:09",41,Incoming,4
"Julia Parker","Harley Anderson",Nurse,"2021-11-29 01:47:47",597,Outgoing,38
"Julia Parker","Dennis Kelly",Nurse,"2021-12-13 04:45:50",931,Outgoing,44
"Julia Parker","Maisie Robinson",Nurse,"2021-12-26 06:20:38",958,Incoming,61
"Julia Parker","Lexi Bell",Carer,"2021-11-29 10:57:44",203,Incoming,75
"Julia Parker","Alfie Kennedy",Nurse,"2021-11-17 09:22:12",225,Outgoing,82
"Julia Parker","Noah Marshall",Carer,"2021-11-09 06:52:18",986,Incoming,63
"Julia Parker","Ellie Simpson",Carer,"2021-12-31 08:20:44",185,Outgoing,23
"Julia Parker","Tim Marshall",Nurse,"2021-11-15 04:02:03",321,Incoming,53
"Julia Parker","Emily Morris",Nurse,"2021-12-15 07:35:53",329,Incoming,11
"Julia Parker","Andrew Wood",Carer,"2021-12-19 08:25:08",477,Outgoing,79
"Julia Parker","Naomi Khan",Nurse,"2021-12-18 02:11:58",305,Incoming,69
"Julia Parker","Yvette King",Nurse,"2021-11-23 01:48:04",999,Outgoing,89
"Julia Parker","Adrian Turner",Carer,"2021-12-05 05:20:57",846,Outgoing,81
"Julia Parker","Amy Graham",Carer,"2021-11-15 07:50:04",34,Incoming,100
"Julia Parker","Bradley Saunders",Carer,"2021-12-25 07:30:35",829,Incoming,56
"Julia Parker","Greg Murphy",Nurse,"2021-11-06 03:48:39",673,Incoming,57
"Julia Parker","Lizzie Murphy",Nurse,"2021-12-19 06:38:28",381,Outgoing,38
"Julia Parker","Dennis Kelly",Nurse,"2021-12-04 11:20:09",558,Outgoing,35
"Julia Parker","Kelly Graham",Nurse,"2021-11-22 06:34:50",701,Outgoing,37
"Julia Parker","Ellie Simpson",Carer,"2021-12-28 02:29:17",470,Incoming,78
"Julia Parker","Ashley Holmes",Carer,"2021-12-27 07:54:10",448,Incoming,72
"Julia Parker","Helena Richardson",Nurse,"2021-12-27 02:03:40",701,Incoming,7
"Julia Parker","Tanya Wilkinson",Carer,"2021-12-15 06:49:07",409,Incoming,31
"Julia Parker","Arthur Turner",Nurse,"2021-12-28 07:06:49",339,Incoming,88
"Julia Parker","Matthew Walker",Carer,"2021-11-05 07:12:11",766,Incoming,36
"Julia Parker","Dennis Kelly",Nurse,"2021-12-29 01:53:56",216,Outgoing,20
"Julia Parker","Damien Wright",Nurse,"2021-11-19 08:06:45",688,Outgoing,55
"Julia Parker","Reece Mitchell",Nurse,"2021-11-27 03:40:24",931,Outgoing,81
"Julia Parker","Oliver Thompson",Carer,"2021-11-26 03:26:05",859,Outgoing,3
"Julia Parker","Zoe Thomas",Carer,"2021-11-29 05:44:02",856,Incoming,47
"Julia Parker","Jake Reid",Nurse,"2021-11-17 09:13:44",747,Outgoing,1
"Julia Parker","Callum Rose",Nurse,"2021-11-07 09:44:04",789,Incoming,8
"Julia Parker","Ruth Bailey",Carer,"2021-11-04 08:53:44",336,Outgoing,44
"Julia Parker","Eva Edwards",Carer,"2022-01-02 07:46:36",547,Incoming,67
"Julia Parker","Maisie Robinson",Nurse,"2021-11-19 08:39:01",420,Outgoing,41
"Julia Parker","Paula Anderson",Carer,"2021-12-22 12:34:01",209,Outgoing,74
"Julia Parker","Jackson Ward",Nurse,"2021-12-03 12:41:46",612,Outgoing,23
"Julia Parker","Alan Miller",Carer,"2021-12-21 11:06:03",825,Incoming,3
"Julia Parker","Ellie Simpson",Carer,"2021-12-02 11:38:15",971,Outgoing,34
"Julia Parker","Andrew Wood",Carer,"2021-12-03 10:33:28",197,Outgoing,36
"Julia Parker","Craig Cox",Nurse,"2021-12-03 08:41:09",287,Incoming,62
"Julia Parker","Ella Johnson",Nurse,"2021-11-23 07:12:13",666,Incoming,43
"Julia Parker","Grant Gray",Nurse,"2021-12-23 07:59:36",467,Outgoing,67
"Julia Parker","Victoria Hill",Nurse,"2021-11-10 01:21:11",484,Outgoing,40
"Julia Parker","Damien Wright",Nurse,"2021-12-23 08:30:41",718,Outgoing,79
"Julia Parker","Martin Marshall",Carer,"2021-11-17 04:34:07",666,Incoming,25
"Julia Parker","Alice Lloyd",Carer,"2021-11-15 04:30:16",598,Outgoing,18
"Julia Parker","Tanya Campbell",Carer,"2021-11-05 12:17:33",313,Incoming,5
"Julia Parker","Melissa Watson",Carer,"2021-12-20 02:37:04",97,Outgoing,0
"Julia Parker","Ruth Bailey",Carer,"2021-11-14 02:37:34",334,Incoming,67
"Julia Parker","Oliver Thompson",Carer,"2021-11-10 05:12:51",920,Incoming,15
"Julia Parker","Holly Morris",Carer,"2021-11-03 10:21:32",675,Outgoing,83
"Julia Parker","Lizzie Murphy",Nurse,"2021-11-15 02:57:36",934,Outgoing,38
"Julia Parker","Claire Morgan",Carer,"2021-12-21 11:20:52",737,Incoming,58
"Julia Parker","Ruth Bailey",Carer,"2021-12-23 08:04:18",890,Incoming,60
"Julia Parker","Andy Rose",Carer,"2021-12-08 12:00:52",975,Incoming,70
"Julia Parker","Emily Morris",Nurse,"2021-12-22 12:57:17",242,Incoming,7
"Julia Parker","Kelly Graham",Nurse,"2021-12-16 01:25:41",538,Incoming,14
"Julia Parker","Bradley Saunders",Carer,"2021-11-20 12:19:56",775,Incoming,53
"Julia Parker","Dominic Marshall",Nurse,"2021-12-22 05:16:28",653,Outgoing,80
"Julia Parker","Helena Richardson",Nurse,"2021-12-30 08:41:27",607,Outgoing,22
"Julia Parker","Claire Morgan",Carer,"2021-12-03 10:19:51",477,Outgoing,95
"Julia Parker","Ruth Collins",Nurse,"2021-12-30 11:24:27",128,Incoming,73
"Julia Parker","Helena Richardson",Nurse,"2021-11-26 08:49:10",694,Outgoing,20
"Julia Parker","Alfie Kennedy",Nurse,"2021-11-24 02:55:10",738,Outgoing,85
"Julia Parker","Wendy Saunders",Nurse,"2021-11-04 11:02:41",205,Incoming,12
"Julia Parker","Jake Reid",Nurse,"2021-11-27 01:25:56",180,Incoming,88
"Julia Parker","Reece Mitchell",Nurse,"2021-11-07 08:15:24",901,Outgoing,95
"Julia Parker","Jade Ellis",Carer,"2021-11-05 10:02:54",89,Incoming,54
"Julia Parker","Stacey Cox",Nurse,"2021-12-24 01:23:21",561,Incoming,72
"Julia Parker","Tanya Campbell",Carer,"2021-12-06 10:50:38",694,Incoming,25
"Julia Parker","Lilly Smith",Carer,"2021-11-14 03:24:34",265,Outgoing,18
"Julia Parker","Dennis Allen",Nurse,"2022-01-01 11:48:17",244,Outgoing,49
"Julia Parker","Bradley Saunders",Carer,"2021-12-13 12:48:25",530,Outgoing,40
"Julia Parker","Oliver Thompson",Carer,"2021-11-26 05:27:45",976,Outgoing,95
"Julia Parker","Helena Richardson",Nurse,"2021-12-22 06:58:55",315,Outgoing,83
"Julia Parker","Callum Rose",Nurse,"2021-11-21 06:55:37",847,Incoming,48
"Julia Parker","Stephen Ellis",Nurse,"2021-12-13 02:19:13",971,Incoming,37
"Julia Parker","Harrison Davis",Nurse,"2021-11-25 09:13:38",586,Outgoing,56
"Julia Parker","Eva Edwards",Carer,"2021-12-21 06:52:48",276,Incoming,24
"Julia Parker","Darren Wilson",Carer,"2021-11-19 10:34:02",910,Incoming,57
"Julia Parker","Adrian Turner",Carer,"2021-11-28 06:39:16",552,Incoming,38
"Julia Parker","Tim Marshall",Nurse,"2021-11-23 04:21:27",796,Outgoing,70
"Julia Parker","Tim Marshall",Nurse,"2021-11-14 03:18:29",5,Incoming,91
"Julia Parker","Mark Davis",Nurse,"2021-12-03 06:31:32",459,Incoming,90
"Julia Parker","Kelly Graham",Nurse,"2021-11-09 01:45:11",298,Outgoing,91
"Julia Parker","Alice Shaw",Carer,"2021-12-09 09:14:30",876,Incoming,80
"Julia Parker","Noah Marshall",Carer,"2021-11-20 02:07:41",460,Outgoing,12
"Julia Parker","Melissa Watson",Carer,"2021-12-01 08:06:23",204,Outgoing,39
"Julia Parker","Melissa Chapman",Carer,"2021-11-30 07:31:23",958,Outgoing,72
"Julia Parker","Brandon Baker",Carer,"2021-12-12 04:15:00",284,Outgoing,6
"Julia Parker","Mandy Parker",Carer,"2021-11-20 01:42:42",767,Outgoing,78
"Julia Parker","Brandon King",Carer,"2021-11-30 06:22:56",839,Incoming,15
"Julia Parker","James Simpson",Carer,"2022-01-02 09:40:05",67,Outgoing,48
"Julia Parker","Harrison Davis",Nurse,"2021-12-17 07:32:27",746,Outgoing,64
"Julia Parker","William Butler",Nurse,"2022-01-02 02:03:05",506,Outgoing,97
"Julia Parker","Callum Rose",Nurse,"2021-12-22 04:08:02",280,Outgoing,80
"Julia Parker","Candice Campbell",Nurse,"2021-11-12 11:23:44",659,Outgoing,10
"Julia Parker","Ruth Bailey",Carer,"2021-12-22 03:13:31",76,Incoming,67
"Julia Parker","Matthew Walker",Carer,"2021-12-10 01:04:27",13,Outgoing,59
"Julia Parker","Yvette King",Nurse,"2021-11-27 02:42:14",800,Outgoing,51
"Julia Parker","Aaron Morris",Carer,"2021-11-11 03:24:43",807,Outgoing,82
"Julia Parker","Kelly Graham",Nurse,"2021-12-08 07:51:50",233,Outgoing,79
"Julia Parker","Lily Richards",Carer,"2021-11-25 09:08:36",31,Incoming,25
"Julia Parker","Candice Campbell",Nurse,"2021-12-02 07:49:38",815,Outgoing,34
"Julia Parker","Florence Stevens",Nurse,"2021-11-09 05:52:39",628,Incoming,65
"Julia Parker","Brandon King",Carer,"2022-01-01 07:40:49",6908,Outgoing,82
"Julia Parker","Jacob Carter",Nurse,"2022-01-04 09:31:18",4397,Incoming,65
"Julia Parker","Lexi Cox",Nurse,"2021-12-30 10:40:44",7864,Incoming,71
"Julia Parker","Matthew Walker",Carer,"2022-01-02 06:13:11",4689,Incoming,21
"Julia Parker","Lewis Ellis",Nurse,"2022-01-04 05:14:34",4989,Incoming,33
"Julia Parker","Martin Marshall",Carer,"2022-01-01 09:53:43",6041,Outgoing,54
"Julia Parker","Harley Anderson",Nurse,"2022-01-04 01:03:41",5286,Outgoing,100
"Julia Parker","Eva Edwards",Carer,"2021-12-31 03:26:56",2095,Incoming,36
"Julia Parker","Isabel Griffiths",Nurse,"2022-01-04 06:47:19",7520,Incoming,75
"Julia Parker","Brandon King",Carer,"2021-12-30 12:58:50",4302,Incoming,8
"Julia Parker","Toby Russell",Nurse,"2021-12-28 06:39:49",722,Incoming,83
"Julia Parker","Naomi Khan",Nurse,"2022-01-05 08:30:01",5429,Outgoing,60
"Julia Parker","Darren Wilson",Carer,"2022-01-03 08:55:32",6996,Incoming,60
"Julia Parker","Charles Bennett",Nurse,"2022-01-01 04:12:29",2644,Outgoing,96
"Julia Parker","Dominic Marshall",Nurse,"2021-12-28 07:45:41",6034,Outgoing,90
"Julia Parker","Lexi Bell",Carer,"2022-01-04 10:31:44",4467,Incoming,53
"Julia Parker","Stacey Cox",Nurse,"2022-01-05 07:29:32",7286,Outgoing,86
"Julia Parker","Zoe Powell",Nurse,"2021-12-27 09:57:11",7797,Outgoing,29
"Julia Parker","Andrew Wood",Carer,"2022-01-04 06:32:31",3014,Incoming,92
"Julia Parker","Jackson Ward",Nurse,"2021-12-30 08:14:33",6538,Outgoing,22
"Julia Parker","Isabel Griffiths",Nurse,"2021-12-28 07:03:19",2085,Incoming,36
"Julia Parker","Lexi Cox",Nurse,"2021-12-31 11:28:52",2907,Incoming,61
"Julia Parker","Maisie Robinson",Nurse,"2022-01-02 11:23:45",7807,Outgoing,9
"Julia Parker","Tanya Campbell",Carer,"2022-01-02 03:55:09",2704,Incoming,3
"Julia Parker","Lexi Cox",Carer,"2022-01-04 11:24:19",7645,Outgoing,47
"Julia Parker","Max Holmes",Carer,"2022-01-02 09:40:41",840,Incoming,70
"Julia Parker","Brandon Baker",Carer,"2022-01-04 05:21:30",3238,Incoming,75
"Julia Parker","Gordon Collins",Nurse,"2021-12-30 07:02:00",2430,Outgoing,27
"Julia Parker","Jackson Ward",Nurse,"2021-12-31 03:04:50",5717,Incoming,7
"Julia Parker","Dominic Marshall",Nurse,"2021-12-28 03:05:50",8957,Incoming,25
"Julia Parker","Damien Wright",Nurse,"2021-12-29 02:11:31",6472,Outgoing,46
"Julia Parker","Craig Cox",Nurse,"2022-01-04 09:28:52",3166,Outgoing,20
"Julia Parker","Rowena Reynolds",Carer,"2021-12-28 06:07:49",5349,Incoming,59
"Julia Parker","Reece Mitchell",Nurse,"2021-12-27 04:12:11",3100,Incoming,81
"Julia Parker","Chloe Wright",Carer,"2021-12-31 06:26:44",4233,Outgoing,4
"Julia Parker","Paula Anderson",Carer,"2022-01-04 02:04:59",7873,Incoming,83
"Julia Parker","Adam Ross",Carer,"2021-12-30 09:45:03",5814,Incoming,64
"Julia Parker","Ruth Collins",Nurse,"2022-01-01 02:58:52",1578,Outgoing,52
"Julia Parker","Candice Campbell",Nurse,"2022-01-02 10:43:24",7065,Outgoing,37
"Julia Parker","Zoe Thomas",Carer,"2021-12-27 09:42:24",4398,Outgoing,68
"Julia Parker","Paul Miller",Carer,"2022-01-04 10:00:23",8574,Incoming,27
"Julia Parker","Helena Richardson",Nurse,"2021-12-29 07:23:45",5682,Incoming,66
"Julia Parker","Jennifer Thompson",Carer,"2022-01-04 06:45:45",2381,Outgoing,94
"Julia Parker","Aaron Morris",Carer,"2022-01-01 09:13:02",8509,Outgoing,27
"Julia Parker","Lexi Bell",Carer,"2021-12-31 05:02:47",3367,Outgoing,41
"Julia Parker","Brandon King",Carer,"2021-12-27 02:08:22",8109,Incoming,1
"Julia Parker","Toby Russell",Nurse,"2022-01-01 08:24:01",1778,Outgoing,93
"Julia Parker","Callum Rose",Nurse,"2022-01-05 01:57:06",5719,Incoming,76
"Julia Parker","Matthew Walker",Carer,"2022-01-02 07:08:36",9006,Incoming,80
"Julia Parker","Mark Davis",Nurse,"2022-01-01 01:56:44",6571,Outgoing,94
"Julia Parker","Yvette King",Nurse,"2021-12-27 06:23:21",6754,Incoming,16
"Julia Parker","Florence Stevens",Nurse,"2022-01-03 12:10:02",8585,Outgoing,67
"Julia Parker","Noah Marshall",Carer,"2022-01-04 03:16:21",4007,Incoming,1
"Julia Parker","Christian Anderson",Carer,"2021-12-31 09:45:33",6571,Outgoing,69
"Julia Parker","Andy Rose",Carer,"2022-01-02 04:52:36",5879,Outgoing,79
"Julia Parker","Ethan Hughes",Nurse,"2022-01-03 10:51:22",7744,Incoming,6
"Julia Parker","Ruth Collins",Nurse,"2021-12-28 03:19:21",1440,Outgoing,76
"Julia Parker","Andrew Wood",Carer,"2022-01-05 06:05:51",6590,Incoming,42
"Julia Parker","Bradley Saunders",Carer,"2021-12-31 09:25:02",1543,Outgoing,81
"Julia Parker","Lily Richards",Carer,"2022-01-03 04:56:40",7896,Outgoing,66
"Julia Parker","Ruth Baker",Carer,"2021-12-29 11:48:22",1269,Outgoing,67
"Julia Parker","Jade Ellis",Carer,"2022-01-04 05:21:33",4944,Outgoing,90
"Julia Parker","Noah Marshall",Carer,"2022-01-03 07:26:37",6566,Incoming,80
"Julia Parker","Harrison Davis",Nurse,"2021-12-31 03:02:14",1497,Outgoing,94
"Julia Parker","Ruth Bailey",Carer,"2021-12-31 08:48:32",9921,Incoming,60
"Julia Parker","Tanya Campbell",Carer,"2021-12-31 02:55:36",9751,Incoming,16
"Julia Parker","Tim Marshall",Nurse,"2022-01-01 11:31:35",9000,Incoming,56
"Julia Parker","Lily Richards",Carer,"2022-01-04 07:14:32",7796,Outgoing,18
"Julia Parker","Naomi Khan",Nurse,"2021-12-28 02:36:00",2531,Outgoing,78
"Julia Parker","Grant Gray",Nurse,"2022-01-04 04:50:25",7160,Outgoing,16
